Athlete,Sport,Date,Competition,Comp Set,Class,Discipline,Discipline_AR,Phase,Gender,Age,Rank,Result,Medal,Wind,Attempt,Lane_Heat,Reaction_Time,Split_Times,Status,Country,Detection_Method,Source_URL
Robert Bonsall,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 400m Individual Medley Heat 1,سباحة 400م متنوع رجال - الجولة 1,Heats,Men,,1,4:27.71 R,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0504
Emile Fouzai,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 400m Individual Medley Heat 1,سباحة 400م متنوع رجال - الجولة 1,Heats,Men,,2,4:32.69 R,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0504
Khaled Alotaibi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 400m Individual Medley Heat 1,سباحة 400م متنوع رجال - الجولة 1,Heats,Men,,3,4:37.56,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0504
Mohammad Alotaibi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 400m Individual Medley Heat 1,سباحة 400م متنوع رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0504
Ahmed  Almueibid,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 400m Individual Medley Heat 1,سباحة 400م متنوع رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0504
Saud Ghali,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,2,1:05.17,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Abdulla Jamal,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Mohamed  Mahmoud,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Emad  Alsibiani,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Hamza Shalan,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Fahad Alawiglah,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Mohamed  Mahmoud ,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,1,1:03.10,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Emad Alsibyani,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Men,,3,1:05.37,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0505
Sayed Ahmed Alawi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Khaled Alotaibi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Saud Alshamroukh,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,3,1:54.56,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Ali Tamer Hassan,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,2,1:50.38 R,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Saadeddin Saadeddin,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,1,1:49.59 R,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Mohammed Alzaki,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Ghanem Alsulhi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0506
Ahmed Helal,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 1,سباحة 50م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0507
Mashal Al Kulaibi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 1,سباحة 50م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0507
Humood Alhumood,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 1,سباحة 50م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0507
Mohammed Al Wahaibi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 1,سباحة 50م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0507
Mohammed Alotaibi,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,3,24.80R,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Emad Addin  Zaben,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Mikhail Arkhangelskiy,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,1,23.80 R,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Hussein Abdelsalam,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Tameem Elhamayda,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,2,24.58 R,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Mohamed Aziz  Ismail,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Suhail Alhanaee,Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0508
Bahrain (Team),Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 4*200m Freestyle Relay Heat 1,تتابع 4*200م حرة رجال - الجولة 1,Heats,Men,,3,7:49.07 R,B,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0509
Saudi Arabia (Team),Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 4*200m Freestyle Relay Heat 1,تتابع 4*200م حرة رجال - الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0509
Qatar (Team),Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 4*200m Freestyle Relay Heat 1,تتابع 4*200م حرة رجال - الجولة 1,Heats,Men,,1,7:29.22 R,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0509
Kuwait (Team),Swimming,2026-05-14,4th GCC Games Doha 2026,GCC Games,,Men 4*200m Freestyle Relay Heat 1,تتابع 4*200م حرة رجال - الجولة 1,Heats,Men,,2,7:45.38 R,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0509
Sayed Ahmed Alawi,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Ghanem Alsulhi,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Emile Fouzai,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,3,15:50.00R,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Saadeddin Saadeddin,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,1,15:19.77 R,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Robert Bonsall,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,2,15:45.05 R,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Saud Alshamroukh,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Ahmed  Almueibid,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Hamed Al Hasani,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0510
Abdullah Sultan,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Eid Almujaini,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Abdulmuhsen Altaho,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Tameem Elhamayda,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,2,26.19 R,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Mikhail Arkhangelskiy,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,1,25.47 R,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Ali Alessa,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,3,26.56 ٌ,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Abdalla Elghamry,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Ahmed Helal,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Ali Alabdlwahab,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Mohammed Al Wahaibi,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0511
Suhail Alhanaee,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Mohammed Alotaibi,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Mohammed Alzaki,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Mohamed Aziz  Ismail,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Mikhail Arkhangelskiy,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,1,53.29 R,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Ali Tamer Hassan,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,2,53.77 R,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Hussein Abdelsalam,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Mohammad Alotaibi,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Soud Alenezi,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Ahmed Theibich,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Mohamed Aziz  Ismail,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Men,,3,55.15,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0512
Fahad Alawiglah,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0513
Saud Ghali,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Men,,1,2:20.61,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0513
Emad  Alsibiani,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0513
Mohamed  Mahmoud,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0513
Hamza Shalan,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Men,,3,2:21.24,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0513
Mohamed  Mahmoud ,Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Men,,2,2:20.63,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0513
Bahrain (Team),Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 400m Medley Relay Heat 1,تتابع 400م متنوع رجال- الجولة 1,Heats,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0514
Qatar (Team),Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 400m Medley Relay Heat 1,تتابع 400م متنوع رجال- الجولة 1,Heats,Men,,1,3:45.66 R,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0514
Saudi Arabia (Team),Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 400m Medley Relay Heat 1,تتابع 400م متنوع رجال- الجولة 1,Heats,Men,,2,3:46.32 R,S,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0514
Kuwait (Team),Swimming,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men 400m Medley Relay Heat 1,تتابع 400م متنوع رجال- الجولة 1,Heats,Men,,3,3:58.42,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/swimming/COM-2026-0514
Bahrain (Team),Table Tennis,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men's Team R 1,رجال فرق الدور 1,Round 1,Men,,,3.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/table-tennis/COM-2026-0552
Qatar (Team),Table Tennis,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men's Team R 1,رجال فرق الدور 1,Round 1,Men,,,1.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/table-tennis/COM-2026-0552
Saudi Arabia (Team),Table Tennis,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men's Team R 1,رجال فرق الدور 1,Round 1,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/table-tennis/COM-2026-0553
Oman (Team),Table Tennis,2026-05-12,4th GCC Games Doha 2026,GCC Games,,Men's Team R 1,رجال فرق الدور 1,Round 1,Men,,,0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/table-tennis/COM-2026-0553
